,encoder,scaler,decomposer,classifier,f1_macro,f1_micro,f1_weighted,y_pred,combination
0,OneHotEncoder,MinMaxScaler,PCA,KNeighborsClassifier,0.2045820371097486,0.8291814946619217,0.7950902456091776,"['China' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'Taiwan'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'China' 'China' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'Hong Kong'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'United States' 'United States'
 'China' 'China' 'China' 'United States' 'China' 'United States' 'Taiwan'
 'China' 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'China'
 'United States' 'China' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'United States' 'China'
 'Hong Kong' 'China' 'United States' 'United States' 'Hong Kong' 'China'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'Hong Kong'
 'Cayman Islands' 'China' 'United States' 'United States' 'China' 'China'
 'United States' 'China' 'China' 'China' 'China' 'China' 'China'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'China' 'United States' 'China' 'China' 'United States'
 'Hong Kong' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'United States' 'United States' 'United States'
 'China' 'China' 'Taiwan' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'Japan' 'United States' 'China' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'China' 'China' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'United States']",OneHotEncoder MinMaxScaler PCA KNeighborsClassifier
1,OneHotEncoder,MinMaxScaler,PCA,SVC,0.11018983543384189,0.5516014234875445,0.4983954347141621,"['China' 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States']",OneHotEncoder MinMaxScaler PCA SVC
2,OneHotEncoder,MinMaxScaler,PCA,DecisionTreeClassifier,0.6356188614253131,0.9857651245551602,0.9857633023744837,"['China' 'China' 'China' 'United States' 'China' 'China' 'United States'
 'Japan' 'United States' 'China' 'Taiwan' 'China' 'China' 'China'
 'Hong Kong' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'Hong Kong' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'China' 'Taiwan' 'China' 'United States' 'United States'
 'United States' 'South Korea' 'Japan' 'Taiwan' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'South Korea' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'Hong Kong'
 'China' 'United States' 'Taiwan' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States'
 'Cayman Islands' 'China' 'United States' 'Spain' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'United States'
 'China' 'China' 'China' 'United States' 'Hong Kong' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'China' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'China' 'China' 'Spain' 'United States' 'China' 'China'
 'Spain' 'China' 'China' 'Hong Kong' 'China' 'United States'
 'United States' 'Japan' 'China' 'China' 'United States' 'Japan' 'China'
 'United States' 'United States' 'United States' 'Hong Kong'
 'United States' 'Japan' 'Hong Kong' 'Spain' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'Hong Kong' 'China'
 'China' 'China' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'China' 'United States'
 'China' 'China' 'United States' 'South Korea' 'South Korea' 'China'
 'Hong Kong' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'British Virgin Islands' 'United States' 'United States' 'China'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'United States' 'United States' 'United States'
 'China' 'China' 'British Virgin Islands' 'United States' 'China' 'Taiwan'
 'China' 'United States' 'United States' 'South Korea' 'United States'
 'China' 'China' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'Hong Kong' 'China' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States']",OneHotEncoder MinMaxScaler PCA DecisionTreeClassifier
3,OneHotEncoder,MinMaxScaler,PCA,LogisticRegression,0.6869565217391305,0.9893238434163701,0.9846820362060963,"['China' 'China' 'China' 'United States' 'China' 'China' 'United States'
 'Japan' 'United States' 'China' 'Taiwan' 'China' 'China' 'China'
 'Hong Kong' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'Hong Kong' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'China' 'Taiwan' 'China' 'United States' 'United States'
 'United States' 'South Korea' 'Japan' 'Taiwan' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'South Korea' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'Hong Kong'
 'China' 'United States' 'Taiwan' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States'
 'Hong Kong' 'China' 'United States' 'Spain' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'United States'
 'China' 'China' 'China' 'United States' 'Hong Kong' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'China' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'China' 'China' 'Spain' 'United States' 'China' 'China'
 'Spain' 'China' 'China' 'Hong Kong' 'China' 'United States'
 'United States' 'Japan' 'China' 'China' 'United States' 'Japan' 'China'
 'United States' 'United States' 'United States' 'Hong Kong'
 'United States' 'Japan' 'Hong Kong' 'Spain' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'Hong Kong' 'China'
 'China' 'China' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'China' 'United States'
 'China' 'China' 'United States' 'South Korea' 'South Korea' 'China'
 'Hong Kong' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'Hong Kong' 'United States' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'China'
 'Hong Kong' 'United States' 'China' 'Taiwan' 'China' 'United States'
 'United States' 'South Korea' 'United States' 'China' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'Hong Kong' 'China' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States']",OneHotEncoder MinMaxScaler PCA LogisticRegression
4,OneHotEncoder,MinMaxScaler,PCA,SGDClassifier,0.08268450065107777,0.35587188612099646,0.3721443986580258,"['South Korea' 'United States' 'United States' 'United States'
 'South Korea' 'United States' 'South Korea' 'United States'
 'United States' 'South Korea' 'United States' 'United States'
 'United States' 'South Korea' 'United States' 'United States'
 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'South Korea' 'South Korea' 'South Korea' 'United States'
 'South Korea' 'United States' 'United States' 'United States'
 'South Korea' 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'South Korea' 'South Korea' 'United States'
 'United States' 'South Korea' 'United States' 'United States'
 'South Korea' 'United States' 'South Korea' 'South Korea' 'United States'
 'South Korea' 'United States' 'United States' 'United States'
 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'United States' 'South Korea' 'United States'
 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'United States' 'South Korea' 'South Korea'
 'United States' 'United States' 'United States' 'South Korea'
 'United States' 'South Korea' 'United States' 'United States'
 'United States' 'United States' 'United States' 'South Korea'
 'United States' 'United States' 'United States' 'United States'
 'South Korea' 'China' 'United States' 'South Korea' 'United States'
 'South Korea' 'South Korea' 'United States' 'United States' 'South Korea'
 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'South Korea' 'South Korea' 'South Korea' 'South Korea'
 'South Korea' 'United States' 'United States' 'United States'
 'United States' 'South Korea' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'United States'
 'United States' 'United States' 'China' 'South Korea' 'South Korea'
 'South Korea' 'South Korea' 'South Korea' 'South Korea' 'South Korea'
 'United States' 'United States' 'South Korea' 'United States'
 'United States' 'United States' 'South Korea' 'United States' 'China'
 'China' 'China' 'South Korea' 'United States' 'United States'
 'United States' 'South Korea' 'South Korea' 'South Korea' 'South Korea'
 'United States' 'South Korea' 'United States' 'South Korea'
 'United States' 'United States' 'China' 'South Korea' 'South Korea'
 'United States' 'South Korea' 'United States' 'South Korea'
 'United States' 'United States' 'South Korea' 'South Korea'
 'United States' 'United States' 'South Korea' 'South Korea' 'South Korea'
 'United States' 'South Korea' 'South Korea' 'United States'
 'United States' 'United States' 'South Korea' 'United States'
 'South Korea' 'South Korea' 'South Korea' 'United States' 'United States'
 'South Korea' 'China' 'South Korea' 'United States' 'South Korea'
 'South Korea' 'South Korea' 'South Korea' 'United States' 'South Korea'
 'United States' 'South Korea' 'United States' 'South Korea' 'South Korea'
 'United States' 'South Korea' 'United States' 'South Korea' 'South Korea'
 'South Korea' 'South Korea' 'United States' 'United States' 'South Korea'
 'South Korea' 'South Korea' 'South Korea' 'United States' 'South Korea'
 'United States' 'United States' 'United States' 'South Korea'
 'United States' 'United States' 'South Korea' 'South Korea' 'South Korea'
 'South Korea' 'United States' 'South Korea' 'South Korea' 'South Korea'
 'South Korea' 'United States' 'South Korea' 'United States' 'South Korea'
 'United States' 'South Korea' 'South Korea' 'South Korea' 'United States'
 'South Korea' 'South Korea' 'United States' 'United States'
 'United States' 'South Korea' 'South Korea' 'United States' 'South Korea'
 'South Korea' 'United States' 'South Korea' 'United States'
 'United States' 'South Korea' 'United States' 'South Korea' 'South Korea'
 'United States' 'United States' 'China' 'United States' 'South Korea'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'South Korea'
 'United States' 'South Korea' 'United States' 'South Korea' 'South Korea'
 'South Korea' 'South Korea' 'United States' 'United States' 'South Korea'
 'United States' 'China' 'United States' 'South Korea' 'United States'
 'South Korea' 'South Korea' 'United States']",OneHotEncoder MinMaxScaler PCA SGDClassifier
5,OneHotEncoder,StandardScaler,PCA,KNeighborsClassifier,0.19341443646829204,0.8327402135231317,0.80911082768085,"['China' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'Taiwan'
 'United States' 'United States' 'China' 'United States' 'Taiwan'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'China' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'Hong Kong' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'Hong Kong' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'Taiwan'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'China' 'China'
 'United States' 'China' 'United States' 'Hong Kong' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'China'
 'United States' 'China' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'China' 'China' 'Japan' 'United States' 'China'
 'Hong Kong' 'China' 'United States' 'United States' 'Hong Kong' 'China'
 'China' 'United States' 'Hong Kong' 'China' 'United States'
 'United States' 'United States' 'Taiwan' 'United States' 'Hong Kong'
 'United States' 'Taiwan' 'China' 'United States' 'United States' 'China'
 'China' 'United States' 'United States' 'China' 'China' 'China' 'China'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'China' 'China' 'China' 'China' 'United States' 'China' 'China'
 'United States' 'Hong Kong' 'Hong Kong' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'Taiwan' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'Japan'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'Taiwan' 'China' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'China'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States']",OneHotEncoder StandardScaler PCA KNeighborsClassifier
6,OneHotEncoder,StandardScaler,PCA,SVC,0.11018983543384189,0.5516014234875445,0.4983954347141621,"['China' 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'United States']",OneHotEncoder StandardScaler PCA SVC
7,OneHotEncoder,StandardScaler,PCA,DecisionTreeClassifier,0.6136691591237047,0.9857651245551602,0.9841064431811763,"['China' 'China' 'China' 'United States' 'China' 'China' 'United States'
 'Japan' 'United States' 'China' 'Taiwan' 'China' 'China' 'China'
 'Hong Kong' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'Hong Kong' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'China' 'Taiwan' 'China' 'United States' 'United States'
 'United States' 'South Korea' 'Japan' 'Taiwan' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'South Korea' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'Hong Kong'
 'China' 'United States' 'Taiwan' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States'
 'Hong Kong' 'China' 'United States' 'Spain' 'China' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'China' 'United States'
 'China' 'China' 'China' 'United States' 'Hong Kong' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'United States' 'China' 'China' 'China' 'United States' 'United States'
 'China' 'United States' 'United States' 'China' 'United States' 'China'
 'China' 'China' 'China' 'China' 'Spain' 'United States' 'China' 'China'
 'Spain' 'China' 'China' 'Hong Kong' 'China' 'United States'
 'United States' 'Japan' 'China' 'China' 'United States' 'Japan' 'China'
 'United States' 'United States' 'United States' 'Hong Kong'
 'United States' 'Japan' 'Hong Kong' 'Spain' 'China' 'United States'
 'United States' 'China' 'China' 'United States' 'Hong Kong' 'China'
 'China' 'China' 'China' 'China' 'United States' 'China' 'United States'
 'China' 'United States' 'China' 'China' 'China' 'China' 'United States'
 'China' 'China' 'United States' 'South Korea' 'South Korea' 'China'
 'Hong Kong' 'United States' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'China' 'Bahamas'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'China' 'China'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'China' 'Bahamas'
 'United States' 'China' 'Taiwan' 'China' 'United States' 'United States'
 'Spain' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'Hong Kong'
 'China' 'China' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States']",OneHotEncoder StandardScaler PCA DecisionTreeClassifier
8,OneHotEncoder,StandardScaler,PCA,LogisticRegression,0.6818181818181819,0.9893238434163701,0.9844710449692655,"['China' 'China' 'China' 'United States' 'China' 'China' 'United States'
 'Japan' 'United States' 'China' 'Taiwan' 'China' 'China' 'China'
 'Hong Kong' 'United States' 'China' 'United States' 'United States'
 'China' 'United States' 'China' 'China' 'United States' 'United States'
 'United States' 'United States' 'South Korea' 'United States' 'China'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'Hong Kong' 'United States' 'United States' 'China'
 'United States' 'United States' 'United States' 'China' 'China' 'China'
 'United States' 'United States' 'United States' 'China' 'United States'
 'China' 'China' 'Taiwan' 'China' 'United States' 'United States'
 'United States' 'South Korea' 'Japan' 'Taiwan' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States'
 'South Korea' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'United States' 'China' 'United States' 'China' 'Hong Kong'
 'China' 'United States' 'Taiwan' 'United States' 'United States'
 'United States' 'United States' 'China' 'China' 'United States' 'Taiwan'
 'China' 'United States' 'Spain' 'China' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'China' 'United States' 'China' 'China'
 'China' 'United States' 'Hong Kong' 'United States' 'United States'
 'United States' 'China' 'United States' 'United States' 'United States'
 'China' 'China' 'China' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'United States' 'China' 'China'
 'China' 'China' 'China' 'Spain' 'United States' 'China' 'China' 'Spain'
 'China' 'China' 'Hong Kong' 'China' 'United States' 'United States'
 'Japan' 'China' 'China' 'United States' 'Japan' 'China' 'United States'
 'United States' 'United States' 'Hong Kong' 'United States' 'Japan'
 'Hong Kong' 'Spain' 'China' 'United States' 'United States' 'China'
 'China' 'United States' 'Hong Kong' 'China' 'China' 'China' 'China'
 'China' 'United States' 'China' 'United States' 'China' 'United States'
 'China' 'China' 'China' 'China' 'United States' 'China' 'China'
 'United States' 'South Korea' 'South Korea' 'China' 'Hong Kong'
 'United States' 'United States' 'United States' 'United States' 'China'
 'United States' 'United States' 'China' 'Hong Kong' 'United States'
 'United States' 'China' 'United States' 'China' 'United States' 'China'
 'United States' 'United States' 'China' 'China' 'United States' 'China'
 'United States' 'China' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'Hong Kong' 'United States' 'China'
 'Taiwan' 'China' 'United States' 'United States' 'South Korea'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'Hong Kong' 'China' 'China'
 'China' 'China' 'United States' 'United States' 'United States'
 'United States' 'United States' 'United States' 'United States'
 'United States' 'China' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'United States' 'China' 'United States'
 'United States' 'China' 'United States' 'China' 'United States'
 'United States' 'United States' 'China' 'United States' 'United States']",OneHotEncoder StandardScaler PCA LogisticRegression
